nx_date,nt_pool_fund_code,nt_security_name,nt_security_currency,nt_gti_code,nt_bloomberg_code,nt_yellow_key_code,nt_figi_code,nt_quotation_code,nt_quantity,nt_issuer_country_code,nt_second_quotation_currency,nt_underlying_security_name,nt_bloomberg_code_of_underlying
2024-02-22,NGT2754,,GBP,S01,UU/ LN,Equity,BBG000BBFLV5,,629931,GB,,,
2024-02-20,NGT6144,HASBRO INC,USD,S01,HAS UW,Equity,BBG000BKVWG0,,134595,US,,,
2024-02-15,NGT6144,PROSUS NV,EUR,S01,PRX NA,Equity,BBG00NQKSQ99,,314124,NL,,,
2024-02-22,NGT6144,RENESAS ELECTRONICS CORP,JPY,S01,6723 JT,Equity,BBG000MHQMZ2,,960000,JP,,,
2024-02-15,NGT2754,HYDRO ONE LTD,CAD,S01,H CT,Equity,BBG00B0VKL43,,501174,CA,,,
2023-12-22,NGT2754,FR RA3722 2.5% 20-01/10/2050,USD,P05,3133KKD30,Mtge,BBG00X9DVQR8,,1649729.208,US,,,
2024-02-26,NGT6144,WELLTOWER INC,USD,S62,WELL UN,Equity,BBG000BKY3S8,,214782,US,,,
2024-02-15,NGT6144,,AUD,S39,JHX AT,Equity,BBG000D01958,,139311,IE,,,
2024-02-23,NGT2754,GILEAD SCIENCES INC,USD,S01,GILD UW,Equity,BBG000CKHQT4,,231105,US,,,
2024-02-22,NGT6144,DSM-FIRMENICH AG,EUR,S01,DSFIR NA,Equity,BBG01F6K3S63,,42066,CH,,,
2024-02-28,NGT2754,,DKK,S01,GMAB DC,Equity,BBG000BKPC99,,12366,DK,,,
2024-02-19,NGT6144,,USD,S01,BDX UN,Equity,BBG000BD00Y0,,139710,US,,,
2023-12-28,NGT2754,TIMES CN HLDG 6.75% 20-08/07/2025,USD,B01,BK2863672,Corp,BBG00VSDZH06,,14370000,CN,,,
2023-12-28,NGT2754,ROMANIA GOVT 5% 18-12/02/2029,RON,B31,AU3524892,Govt,BBG00LWN0LJ0,,735000,RO,,,
2024-02-16,NGT6144,,AUD,S01,,Equity,BBG000BKBNS9,7,37305,AU,,,
2023-12-27,NGT2754,,USD,P05,3140XJHV8,Mtge,BBG019SS9FT3,,3630162.9,US,,,
2023-12-27,NGT2754,FN MA5010 5.5% 23-01/05/2053,USD,P05,31418ER85,Mtge,BBG01FPHSM56,,29047158.94,US,,,
2023-12-28,NGT2754,,USD,P05,3140XALE0,Mtge,BBG00ZNQR6H8,,2561223.852,US,,,
2024-02-20,NGT6144,AZBIL CORP,JPY,S01,6845 JT,Equity,BBG000BDD2G2,,173100,JP,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (C),EUR,IR,,,,,-75600000,FR,EUR,INTEREST RATE SWAP,
2024-02-16,NGT6144,,USD,S01,HIG UN,Equity,BBG000G0ZB62,,291495,US,,,
2024-02-15,NGT6144,,USD,S01,WDAY UW,Equity,BBG003BW0FC3,,103035,US,,,
2023-12-27,NGT2754,G2 784472 3.5% 18-20/02/2048,USD,P05,3622A26H0,Mtge,BBG00KT4Y5Q8,3,2861024.7,US,,,
2024-02-28,NGT6144,TORONTO-DOMINION BANK,CAD,S01,TD CT,Equity,BBG000BCRN55,,352959,CA,,,
2024-02-22,NGT2754,FINECOBANK SPA,EUR,S01,FBK IM,Equity,BBG006C09JD7,,256857,IT,,,
2024-02-23,NGT6144,,USD,S01,CLX UN,Equity,BBG000BFS949,,73092,US,,,
2023-12-28,NGT2754,,USD,P05,3140XJHV8,Mtge,BBG019SS9FT3,,3630162.9,US,,,
2024-02-22,NGT6144,SECOM CO LTD,JPY,S01,9735 JT,Equity,BBG000BNHGG5,,32100,JP,,,
2024-02-27,NGT6144,,JPY,S01,3626 JT,Equity,BBG000MYGXQ2,,227100,JP,,,
2023-12-27,NGT2754,,JPY,B31,AS8432229,Govt,BBG00L1D8B91,,60750000,JP,,,
2024-02-19,NGT6144,AMERIPRISE FINANCIAL INC,USD,S01,AMP UN,Equity,BBG000G3QP92,,67080,US,,,
2024-02-23,NGT6144,SUMITOMO MITSUI FINANCIAL GR,JPY,S01,8316 JT,Equity,BBG000PJ4F75,,288900,JP,,,
2023-12-28,NGT2754,,USD,B03,AS2999801,Corp,BBG00KNQY1S2,,1350000,US,,,
2024-02-15,NGT6144,SYSMEX CORP,JPY,S01,6869 JT,Equity,BBG000C2SFJ7,,122400,JP,,,
2024-02-16,NGT6144,TRAVELERS COS INC/THE,USD,S01,TRV UN,Equity,BBG000BJ82Q4,,147873,US,,,
2024-02-15,NGT6144,TDK CORP,JPY,S01,6762 JT,Equity,BBG000C26MZ8,,201600,JP,,,
2024-02-19,NGT6144,CENCORA INC,USD,S01,COR UN,Equity,BBG000MDCSN6,,56016,US,,,
2023-12-27,NGT2754,REPUBLIC OF PERU 6.95% 08-12/08/2031,PEN,B31,EH9240969,Govt,BBG00000Z919,,585000,PE,,,
2024-02-27,NGT6144,EDP RENOVAVEIS SA,EUR,S01,EDPR PL,Equity,BBG000PRGX02,,364347,ES,,,
2024-02-20,NGT6144,AMADEUS IT GROUP SA,EUR,S01,AMS SQ,Equity,BBG000QSDZF1,,93189,ES,,,
2024-02-28,NGT6144,ADIDAS AG,EUR,S01,ADS GY,Equity,BBG000FR1RP5,,6318,DE,,,
2023-12-28,NGT2754,G2SF 3 1/13 3% 13-20/05/2042,USD,P09,21H030617,Mtge,BBG00BT1P726,,1200000,US,,,
2024-02-15,NGT6144,,JPY,S01,6758 JT,Equity,BBG000C26FH3,,241800,JP,,,
2023-12-28,NGT2754,INTESA SANPAOLO 20-01/03/2169 FRN,EUR,B03,ZO1586411,Corp,BBG00WYFHKJ5,,10260000,IT,,,
2024-02-20,NGT6144,COCHLEAR LTD,AUD,S01,COH AT,Equity,BBG000FT0N80,,55902,AU,,,
2024-02-26,NGT2754,AVERY DENNISON CORP,USD,S01,AVY UN,Equity,BBG000BCQ742,,77049,US,,,
2024-02-21,NGT6144,CRODA INTERNATIONAL PLC,GBP,S01,CRDA LN,Equity,BBG000BDCLS8,,88773,GB,,,
2024-02-27,NGT6144,INTUIT INC,USD,S01,INTU UW,Equity,BBG000BH5QS6,,59232,US,,,
2024-02-28,NGT6144,JAMES HARDIE INDUSTRIES-CDI,AUD,S39,JHX AT,Equity,BBG000D01958,,119220,IE,,,
2024-02-19,NGT6144,CITY DEVELOPMENTS LTD,SGD,S01,CIT SP,Equity,BBG000BDFV12,,752400,SG,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (C),EUR,IR,,,,,-17400000,FR,EUR,INTEREST RATE SWAP,
2023-12-28,NGT2754,CZECH REPUBLIC 4.2% 06-04/12/2036,CZK,B31,EF9234826,Govt,BBG0000598L7,,3600000,CZ,,,
2024-02-27,NGT6144,GILDAN ACTIVEWEAR INC,CAD,S01,GIL CT,Equity,BBG000BQ6093,,102702,CA,,,
2024-02-26,NGT6144,CITY DEVELOPMENTS LTD,SGD,S01,CIT SP,Equity,BBG000BDFV12,,650400,SG,,,
2023-12-27,NGT2754,PERU B SOBERANO 5.4% 19-12/08/2034,PEN,B31,AZ1761248,Govt,BBG00PG9Y483,,810000,PE,,,
2023-12-27,NGT2754,WELLTOWER INC 3.1% 19-15/01/2030,USD,B01,ZR0468762,Corp,BBG00PYM3NM0,,600000,US,,,
2024-02-15,NGT6144,,DKK,S01,DEMANT DC,Equity,BBG000J940M0,,102501,DK,,,
2024-02-28,NGT6144,RIVIAN AUTOMOTIVE INC-A,USD,S01,RIVN UW,Equity,BBG00741Y1N2,,263913,US,,,
2024-02-28,NGT2754,AGILENT TECHNOLOGIES INC,USD,S01,A UN,Equity,BBG000C2V541,,193749,US,,,
2024-02-15,NGT2754,REPLIGEN CORP,USD,S01,RGEN UW,Equity,BBG000BS4JZ1,,44385,US,,,
2023-12-27,NGT2754,ABN AMRO BANK NV 5.5% 23-21/09/2033,EUR,B01,ZK9689595,Corp,BBG01H02CQV1,,300000,NL,,,
2024-02-28,NGT6144,TAKE-TWO INTERACTIVE SOFTWRE,USD,S01,TTWO UW,Equity,BBG000BS26J9,,66654,US,,,
2024-02-22,NGT6144,PILBARA MINERALS LTD,AUD,S01,PLS AT,Equity,BBG000RLN5X0,,1315701,AU,,,
2024-02-15,NGT2754,,GBP,S01,III LN,Equity,BBG000BZZ876,,332736,GB,,,
2023-12-22,NGT2754,FNCI 3 1/15 3% 15-25/06/2029,USD,P09,01F030413,Mtge,BBG00BT1P5W7,,1200000,US,,,
2024-02-23,NGT6144,BUILDERS FIRSTSOURCE INC,USD,S01,BLDR UN,Equity,BBG000BKD5G9,,24531,US,,,
2023-12-22,NGT2754,GN 784177 3% 16-15/05/2046,USD,P05,3622A2UA8,Mtge,BBG00DDZDVM2,,172783.677,US,,,
2023-12-22,NGT2754,,USD,B01,ZK6094740,Corp,BBG01GM6DNN5,,300000,US,,,
2023-12-22,NGT2754,JAPAN GOVT 20-YR 0.2% 16-20/06/2036,JPY,B31,LW5453029,Govt,BBG00D620FB4,,371250000,JP,,,
2023-12-22,NGT2754,ROMANIA 2.124% 19-16/07/2031,EUR,B31,AZ5782398,Govt,BBG00PNTMF16,,600000,RO,,,
2024-02-23,NGT6144,NOVOZYMES A/S-B SHARES,DKK,S01,NZYMB DC,Equity,BBG000BLL8K7,,81279,DK,,,
2024-02-27,NGT6144,,CHF,S01,STMN SE,Equity,BBG000C1Y7D6,,56739,CH,,,
2024-02-22,NGT6144,LOREAL,EUR,S01,OR FP,Equity,BBG000BC98G6,,55824,FR,,,
2023-12-27,NGT2754,CRED AGRICOLE SA 3.875% 23-20/04/2031,EUR,B01,ZK1827227,Corp,BBG01G7CPCB3,,600000,FR,,,
2024-02-22,NGT2754,JSR CORP,JPY,S01,4185 JT,Equity,BBG000BG43J0,,77100,JP,,,
2023-12-28,NGT2754,JAPAN GOVT 20-YR 0.5% 21-20/09/2041,JPY,B31,BS0289014,Govt,BBG0132X81R7,,79800000,JP,,,
2024-02-23,NGT2754,,USD,S01,CCEP UW,Equity,BBG00B6BFWM3,,109875,GB,,,
2024-02-16,NGT6144,,USD,S01,CNC UN,Equity,BBG000BDXFR9,,120897,US,,,
2023-12-27,NGT2754,THAILAND GOVT 2.875% 16-17/06/2046,THB,B31,LW4217821,Govt,BBG00D2Y83S9,,12060000,TH,,,
2024-02-22,NGT6144,IQVIA HOLDINGS INC,USD,S01,IQV UN,Equity,BBG0044K3GK1,,102495,US,,,
2024-02-23,NGT6144,CITY DEVELOPMENTS LTD,SGD,S01,CIT SP,Equity,BBG000BDFV12,,650400,SG,,,
2024-02-23,NGT6144,AUTODESK INC,USD,S01,ADSK UW,Equity,BBG000BM7TD3,,106845,US,,,
2023-12-27,NGT2754,BP CAP MKTS AMER 4.893% 23-11/09/2033,USD,B01,ZK5647498,Corp,BBG01GL4QHM1,,600000,US,,,
2024-02-20,NGT6144,,HKD,S01,101 HK,Equity,BBG000BDTCX4,,2709000,HK,,,
2023-12-22,NGT2754,CIE FIN FONCIER 1.25% 17-15/11/2032,EUR,B85,AP9089891,Corp,BBG00J5H0157,,300000,FR,,,
2024-02-23,NGT6144,,USD,S01,ZBH UN,Equity,BBG000BKPMZ8,,176181,US,,,
2024-02-27,NGT6144,AECOM,USD,S01,ACM UN,Equity,BBG000F61TD0,,162423,US,,,
2023-12-27,NGT2754,ALBERTA PROVINCE 3.3% 15-01/12/2046,CAD,B31,UV8401183,Govt,BBG009ZC6SR8,,300000,CA,,,
2023-12-27,NGT2754,CZECH REPUBLIC 1.2% 20-13/03/2031,CZK,B31,,Govt,BBG00RRP9NQ7,,3390000,CZ,,,
2024-02-19,NGT6144,T ROWE PRICE GROUP INC,USD,S01,TROW UW,Equity,BBG000BVMYQ1,,134859,US,,,
2023-12-27,NGT2754,,EUR,B31,BR8983933,Govt,BBG012XHK739,,3180000,BE,,,
2024-02-27,NGT6144,3I GROUP PLC,GBP,S01,III LN,Equity,BBG000BZZ876,12,283437,GB,,,
2024-02-21,NGT2754,PENTAIR PLC,USD,S01,PNR UN,Equity,BBG000C223L9,,251145,GB,,,
2024-02-22,NGT6144,SIG GROUP AG,CHF,S01,SIGN SE,Equity,BBG00LWT8H62,,215310,CH,,,
2023-12-27,NGT2754,REP OF AUSTRIA 4.15% 07-15/03/2037,EUR,B31,EG1036748,Govt,BBG0000BX0Y0,,1800000,AT,,,
2024-02-23,NGT6144,,EUR,S01,AKZA NA,Equity,BBG000BW45W5,,23931,NL,,,
2024-02-26,NGT2754,,CHF,S01,SREN SE,Equity,BBG00HCYV7Y7,,91443,CH,,,
2024-02-21,NGT6144,EBOS GROUP LTD,NZD,S01,EBO NZ,Equity,BBG000BQ6YD4,,11928,NZ,,,
2023-12-28,NGT2754,BANCO SABADELL 23-16/08/2033 FRN,EUR,B03,ZM9734207,Corp,BBG01F6JV2X2,,300000,ES,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (F),USD,IR,,,,,39600000,GB,USD,INFLATION LINKED SWAP,
2024-02-21,NGT6144,MERCURY NZ,NZD,S01,MCY NZ,Equity,BBG004J7PMT8,,857130,NZ,,,
2024-02-20,NGT6144,,USD,S01,RF UN,Equity,BBG000Q3JQJ6,,815616,US,,,
2024-02-20,NGT6144,,JPY,S01,9143 JT,Equity,BBG00J598YC7,,307800,JP,,,
2024-02-15,NGT6144,KESKO OYJ-B SHS,EUR,S01,KESKOB FH,Equity,BBG000BNP2B2,,241872,FI,,,
2023-12-22,NGT2754,,USD,P07,CX43SE05,Mtge,BBG01GZYMM07,,3255245.569,US,,,
2024-02-15,NGT2754,UCB SA,EUR,S01,UCB BB,Equity,BBG000BD8CR4,,116940,BE,,,
2024-02-28,NGT6144,KYOWA KIRIN CO LTD,JPY,S01,4151 JT,Equity,BBG000BG39L5,,347700,JP,,,
2023-12-27,NGT2754,GOLDMAN SACHS GP 18-01/05/2029 FRN,USD,B03,AS2999801,Corp,BBG00KNQY1S2,,1350000,US,,,
2024-02-20,NGT6144,FOX CORP - CLASS A,USD,S01,FOXA UW,Equity,BBG00JHNJWT7,,176289,US,,,
2024-02-21,NGT6144,ADMIRAL GROUP PLC,GBP,S01,ADM LN,Equity,BBG000PG2GZ0,,28347,GB,,,
2024-02-26,NGT2754,INTL FLAVORS & FRAGRANCES,USD,S01,IFF UN,Equity,BBG000BLSM65,,126930,US,,,
2024-02-23,NGT6144,TELIA CO AB,SEK,S01,TELIA SS,Equity,BBG000M3HZX6,,876696,SE,,,
2024-02-22,NGT2754,,USD,S01,STE UN,Equity,BBG00MS1B700,,83283,IE,,,
2024-02-20,NGT6144,KESKO OYJ-B SHS,EUR,S01,KESKOB FH,Equity,BBG000BNP2B2,,241872,FI,,,
2024-02-20,NGT6144,INTUIT INC,USD,S01,INTU UW,Equity,BBG000BH5QS6,,69969,US,,,
2024-02-28,NGT6144,LAMB WESTON HOLDINGS INC,USD,S01,LW UN,Equity,BBG00CZN9QJ7,,92049,US,,,
2024-02-16,NGT6144,S&P GLOBAL INC,USD,S01,SPGI UN,Equity,BBG000BP1RM6,,92616,US,,,
2023-12-28,NGT2754,,USD,B01,ZK4624241,Corp,BBG01GHMRTJ3,,300000,US,,,
2023-12-22,NGT2754,CANADA-GOVT 2.75% 14-01/12/2048,CAD,B31,EK3034775,Govt,BBG006KJ9Z96,,2130000,CA,,,
2024-02-22,NGT6144,,EUR,S01,UMG NA,Equity,BBG012J967J2,15,124098,NL,,,
2023-12-28,NGT2754,SINGAPORE GOVT 1.625% 21-01/07/2031,SGD,B31,BQ1798256,Govt,BBG011K1Z5D7,,300000,SG,,,
2023-12-28,NGT2754,,USD,P05,31418EUL2,Mtge,BBG01GS7CHX0,,853083.783,US,,,
2024-02-15,NGT6144,POSTE ITALIANE SPA,EUR,S01,PST IM,Equity,BBG009S5S6L1,,420288,IT,,,
2023-12-28,NGT2754,HUARONG FINANCE 4.25% 17-07/11/2027,USD,B01,AP8052692,Corp,BBG00J3QGMZ3,,1800000,VG,,,
2023-12-22,NGT2754,KOREA TRSY BD 3% 12-10/12/2042 FLAT,KRW,B31,EI9135811,Govt,BBG002C6MW85,,660000000,KR,,,
2024-02-16,NGT6144,,EUR,S01,OR FP,Equity,BBG000BC98G6,,65277,FR,,,
2024-02-20,NGT6144,MERCURY NZ,NZD,S01,MCY NZ,Equity,BBG004J7PMT8,,857130,NZ,,,
2024-02-28,NGT6144,CAPITALAND INTEGRATED COMMER,SGD,S62,CICT SP,Equity,BBG000HR2RM5,,6854700,SG,,,
2024-02-26,NGT6144,,USD,S01,PRU UN,Equity,BBG000HCJQY9,,261405,US,,,
2024-02-23,NGT6144,KELLANOVA,USD,S01,K UN,Equity,BBG000BMKH35,,302553,US,,,
2024-02-20,NGT6144,AXA SA,EUR,S01,CS FP,Equity,BBG000BC8029,,383751,FR,,,
2024-02-20,NGT6144,YASKAWA ELECTRIC CORP,JPY,S01,6506 JT,Equity,BBG000BDCFJ1,,114900,JP,,,
2024-02-23,NGT6144,,SEK,S01,BOL SS,Equity,BBG000C2VT85,,52383,SE,,,
2023-12-27,NGT2754,CZECH REPUBLIC 4.85% 07-26/11/2057,CZK,B31,EH0453090,Govt,BBG0000L6ZH0,,990000,CZ,,,
2024-02-19,NGT2754,TELIA CO AB,SEK,S01,TELIA SS,Equity,BBG000M3HZX6,16,1014045,SE,,,
2024-02-19,NGT2754,,DKK,S01,NZYMB DC,Equity,BBG000BLL8K7,,94014,DK,,,
2024-02-21,NGT2754,,CAD,S01,SLF CT,Equity,BBG000LS69L5,,114621,CA,,,
2023-12-28,NGT2754,MARRIOTT INTL 3.5% 20-15/10/2032,USD,B01,BK9135090,Corp,BBG00WMLRLV8,,300000,US,,,
2024-02-15,NGT6144,HERMES INTERNATIONAL,EUR,S01,RMS FP,Equity,BBG000BDYY97,19,10110,FR,,,
2024-02-28,NGT6144,VAT GROUP AG,CHF,S01,VACN SE,Equity,BBG00CMBNV19,,14991,CH,,,
2023-12-27,NGT2754,COMCAST CORP 5.35% 23-15/05/2053,USD,B01,ZK4624241,Corp,BBG01GHMRTJ3,,300000,US,,,
2024-02-16,NGT6144,SOFTBANK CORP,JPY,S01,9434 JT,Equity,BBG00MJLX9M4,,936000,JP,,,
2024-02-16,NGT6144,UNIVERSAL MUSIC GROUP NV,EUR,S01,UMG NA,Equity,BBG012J967J2,,143538,NL,,,
2023-12-28,NGT2754,FNCL 3.5 1/12 3.5% 12-25/06/2041,USD,P09,01F032617,Mtge,BBG00BT1NXZ5,,-300000,US,,,
2024-02-21,NGT6144,HOME DEPOT INC,USD,S01,HD UN,Equity,BBG000BKZDM1,,120435,US,,,
2024-02-23,NGT6144,PNC FINANCIAL SERVICES GROUP,USD,S01,PNC UN,Equity,BBG000BRD2F2,,133749,US,,,
2023-12-28,NGT2754,SPANISH GOVT 2.35% 17-30/07/2033,EUR,B31,AM6067459,Govt,BBG00G27QR80,,3630000,ES,,,
2024-02-20,NGT6144,,USD,S01,IR UN,Equity,BBG00GK8PMC5,6,399738,US,,,
2024-02-26,NGT6144,VERBUND AG,EUR,S01,VER AV,Equity,BBG000BFGPZ2,,58485,AT,,,
2024-02-15,NGT2754,,AUD,S62,SGP AT,Equity,BBG000BC2560,,1768311,AU,,,
2023-12-27,NGT2754,BELGIAN 1.6% 16-22/06/2047,EUR,B31,JK2941926,Govt,BBG00CCK60B6,,600000,BE,,,
2024-02-27,NGT6144,TDK CORP,JPY,S01,6762 JT,Equity,BBG000C26MZ8,,171900,JP,,,
2024-02-20,NGT6144,AMERICAN EXPRESS CO,USD,S01,AXP UN,Equity,BBG000BCR153,,129180,US,,,
2023-12-28,NGT2754,BANCO SABADELL 23-07/06/2029 FRN,EUR,B03,ZK8294942,Corp,BBG01GVF4SC6,,300000,ES,,,
2024-02-23,NGT6144,ARGENX SE,EUR,S01,ARGX BB,Equity,BBG006MF2DW2,,10890,NL,,,
2024-02-16,NGT2754,AMERICAN EXPRESS CO,USD,S01,AXP UN,Equity,BBG000BCR153,,129180,US,,,
2024-02-16,NGT6144,,USD,S01,STT UN,Equity,BBG000BKFCH1,,161286,US,,,
2023-12-27,NGT2754,,USD,P09,21H030617,Mtge,BBG00BT1P726,,1200000,US,,,
2023-12-28,NGT2754,NN BANK NV 0.01% 20-08/07/2030,EUR,B85,BK3056995,Corp,BBG00VSXR7H5,,600000,NL,,,
2024-02-27,NGT6144,SYSMEX CORP,JPY,S01,6869 JT,Equity,BBG000C2SFJ7,4,105000,JP,,,
2024-02-23,NGT6144,HCA HEALTHCARE INC,USD,S01,HCA UN,Equity,BBG000QW7X64,,39123,US,,,
2023-12-27,NGT2754,CIE FIN FONCIER 3.375% 23-16/09/2031,EUR,B85,ZL4423527,Corp,BBG01FRBP361,,1500000,FR,,,
2024-02-28,NGT6144,,USD,S01,FIS UN,Equity,BBG000BK2H93,,133902,US,,,
2024-02-21,NGT6144,DAIKIN INDUSTRIES LTD,JPY,S01,6367 JT,Equity,BBG000BLNY73,,30600,JP,,,
2024-02-23,NGT6144,XYLEM INC,USD,S01,XYL UN,Equity,BBG00256TDP9,,115284,US,,,
2024-02-21,NGT6144,PANDORA A/S,DKK,S01,PNDORA DC,Equity,BBG0016S3JL1,,32232,DK,,,
2024-02-23,NGT6144,,USD,S01,CHD UN,Equity,BBG000BFJW57,,240948,US,,,
2024-02-19,NGT6144,PENTAIR PLC,USD,S01,PNR UN,Equity,BBG000C223L9,,251145,GB,,,
2024-02-16,NGT6144,ROCKWELL AUTOMATION INC,USD,S01,ROK UN,Equity,BBG000BBCHL8,,73272,US,,,
2023-12-28,NGT2754,ISRAEL FIXED 3.75% 17-31/03/2047 FLAT,ILS,B31,AM6641311,Govt,BBG00G3NQZQ6,,1200000,IL,,,
2023-12-28,NGT2754,CHARLES SCHWAB 23-24/08/2034 FRN,USD,B03,ZI5216786,Corp,BBG01J1MHTF9,,99000,US,,,
2023-12-27,NGT2754,PERU B SOBERANO 6.35% 16-12/08/2028,PEN,B31,QZ7445096,Govt,BBG00DY3DY80,,405000,PE,,,
2023-12-27,NGT2754,,USD,P05,36180C5D7,Mtge,BBG0044434T5,,1472059.842,US,,,
2023-12-28,NGT2754,ORACLE CORP 2.875% 21-25/03/2031,USD,B01,BO7128958,Corp,BBG00ZS0BP85,,450000,US,,,
2024-02-21,NGT2754,AJINOMOTO CO INC,JPY,S01,2802 JT,Equity,BBG000BJ8MJ8,,247200,JP,,,
2024-02-23,NGT6144,PANDORA A/S,DKK,S01,PNDORA DC,Equity,BBG0016S3JL1,,27864,DK,,,
2024-02-23,NGT6144,,HKD,S01,101 HK,Equity,BBG000BDTCX4,,2340000,HK,,,
2023-12-28,NGT2754,BPCE 23-19/10/2027 FRN,USD,B03,ZH4154071,Corp,BBG01JPH6XR4,,750000,FR,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (C),GBP,IR,,,,,-261300000,FR,GBP,INTEREST RATE SWAP,
2024-02-26,NGT6144,YASKAWA ELECTRIC CORP,JPY,S01,6506 JT,Equity,BBG000BDCFJ1,,99300,JP,,,
2024-02-27,NGT2754,FISERV INC,USD,S01,FI UN,Equity,BBG000BJL0P4,,154227,US,,,
2023-12-28,NGT2754,INTESA SANPAOLO 20-01/03/2169 FRN,EUR,B03,ZO1561760,Corp,BBG00WYF2CK7,,1200000,IT,,,
2024-02-26,NGT6144,NORTHERN STAR RESOURCES LTD,AUD,S01,NST AT,Equity,BBG000C82PJ0,,310494,AU,,,
2023-12-22,NGT2754,,KRW,B31,BH3928752,Govt,BBG00SVD38Y7,,564000000,KR,,,
2024-02-27,NGT6144,HERMES INTERNATIONAL,EUR,S01,RMS FP,Equity,BBG000BDYY97,19,8559,FR,,,
2024-02-27,NGT6144,COCA-COLA HBC AG-DI,GBP,S01,CCH LN,Equity,BBG004HJRJ19,,33993,CH,,,
2024-02-22,NGT2754,,USD,S01,TXN UW,Equity,BBG000BVVPD4,,399087,US,,,
2024-02-20,NGT6144,TAKE-TWO INTERACTIVE SOFTWRE,USD,S01,TTWO UW,Equity,BBG000BS26J9,,78741,US,,,
2023-12-28,NGT2754,QATAR STATE OF 5.103% 18-23/04/2048,USD,B31,AS1975802,Govt,BBG00KKF0D91,,1200000,QA,,,
2024-02-26,NGT2754,HARTFORD FINANCIAL SVCS GRP,USD,S01,HIG UN,Equity,BBG000G0ZB62,,248532,US,,,
2024-02-27,NGT6144,NORTHERN TRUST CORP,USD,S01,NTRS UW,Equity,BBG000BQ7GH8,,136602,US,,,
2024-02-28,NGT6144,REDEIA CORP SA,EUR,S01,RED SQ,Equity,BBG000C2V4T7,,522516,ES,,,
2024-02-21,NGT6144,,USD,S01,COR UN,Equity,BBG000MDCSN6,,56016,US,,,
2024-02-15,NGT2754,,USD,S01,FOXA UW,Equity,BBG00JHNJWT7,,176289,US,,,
2024-02-28,NGT6144,SWISS RE AG,CHF,S01,SREN SE,Equity,BBG00HCYV7Y7,,90516,CH,,,
2024-02-23,NGT6144,STRAUMANN HOLDING AG-REG,CHF,S01,STMN SE,Equity,BBG000C1Y7D6,,57321,CH,,,
2024-02-19,NGT6144,QUEST DIAGNOSTICS INC,USD,S01,DGX UN,Equity,BBG000BN85Z8,,63489,US,,,
2024-02-16,NGT2754,BOLIDEN AB,SEK,S01,BOL SS,Equity,BBG000C2VT85,,64104,SE,,,
2024-02-21,NGT6144,COCA-COLA HBC AG-DI,GBP,S01,CCH LN,Equity,BBG004HJRJ19,,41598,CH,,,
2024-02-15,NGT6144,VF CORP,USD,S01,VFC UN,Equity,BBG000BWCLX0,,146580,US,,,
2024-02-23,NGT6144,ALCON INC,CHF,S01,ALC SE,Equity,BBG00NPWGYL6,,146892,CH,,,
2023-12-28,NGT2754,,KRW,B31,EK7750491,Govt,BBG008738SF2,,1598760000,KR,,,
2023-12-27,NGT2754,,MXN,B31,ZJ8065048,Govt,BBG01HFTZH69,,8280000,MX,,,
2024-02-15,NGT6144,INSULET CORP,USD,S01,PODD UW,Equity,BBG000R7Y3S0,,28521,US,,,
2024-02-26,NGT6144,PROSUS NV,EUR,S01,PRX NA,Equity,BBG00NQKSQ99,,268632,NL,,,
2023-12-28,NGT2754,,USD,P07,,Mtge,BBG0138402J0,3,2400000,US,,,
2024-02-27,NGT6144,TORO CO,USD,S01,TTC UN,Equity,BBG000BVQTN1,,42285,US,,,
2024-02-15,NGT6144,WATERS CORP,USD,S01,WAT UN,Equity,BBG000FQRY65,,68307,US,,,
2023-12-28,NGT2754,SINGAPORE GOVT 2.75% 12-01/04/2042,SGD,B31,EJ1043680,Govt,BBG002RZZ777,,360000,SG,,,
2024-02-28,NGT6144,,GBP,S01,CCH LN,Equity,BBG004HJRJ19,,33993,CH,,,
2023-12-27,NGT2754,VONOVIA SE 0.75% 21-01/09/2032,EUR,B01,BR1517753,Corp,BBG0129C5VC1,,600000,DE,,,
2023-12-27,NGT2754,,EUR,B03,ZH2408263,Corp,BBG01JLS20H1,,300000,FR,,,
2024-02-15,NGT2754,KIKKOMAN CORP,JPY,S01,2801 JT,Equity,BBG000BJ8B93,,107700,JP,,,
2023-12-27,NGT2754,,EUR,B01,ZG2586532,Corp,BBG01K888FY9,,300000,FR,,,
2024-02-27,NGT6144,,USD,S01,EA UW,Equity,BBG000BP0WH2,,92415,US,,,
2024-02-16,NGT2754,MIRVAC GROUP,AUD,S62,MGR AT,Equity,BBG000BK3JX1,,3760074,AU,,,
2023-12-27,NGT2754,MARSH & MCLENNAN 5.7% 23-15/09/2053,USD,B01,ZI7834883,Corp,BBG01J6KSQQ0,,498000,US,,,
2024-02-16,NGT6144,,JPY,S01,8766 JT,Equity,BBG000BBN7R2,4,350100,JP,,,
2024-02-15,NGT6144,KDDI CORP,JPY,S01,9433 JT,Equity,BBG000BJ7JQ8,,363300,JP,,,
